setting,epoch,train_total_loss,train_recon,train_divergence,train_stability,val_recon,val_divergence,val_stability,train_frac_safe,train_frac_unsafe,train_safe_acc,train_unsafe_acc,train_overall_acc,train_err_safe,train_err_unsafe,train_err_overall,val_frac_safe,val_frac_unsafe,val_safe_acc,val_unsafe_acc,val_overall_acc,val_err_safe,val_err_unsafe,val_err_overall
basic,251,1.8857044172667276e-05,2.571916593296919e-05,-0.0004163185755411784,,2.5382190870004706e-05,0.0007163286209106445,,0.9143880208333334,0.08561197916666667,1.0,0.6387832699619772,0.9690755208333334,0.0,0.3612167300380228,0.03092447916666663,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,252,2.37139441499797e-05,2.6277106978038017e-05,-0.0002052783966064453,,2.5415138225071132e-05,0.0007091760635375977,,0.9195963541666666,0.08040364583333333,1.0,0.611336032388664,0.96875,0.0,0.38866396761133604,0.03125,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,253,2.307408067281358e-05,2.5307979740318842e-05,-0.0004481077194213867,,2.7439982659416273e-05,0.00043511390686035156,,0.9140625,0.0859375,1.0,0.5681818181818182,0.962890625,0.0,0.43181818181818177,0.037109375,0.913,0.087,1.0,0.6781609195402298,0.972,0.0,0.32183908045977017,0.028000000000000025
basic,254,2.4260651116492227e-05,2.526690756591658e-05,-0.00010955333709716797,,2.5169567379634827e-05,0.00033032894134521484,,0.91796875,0.08203125,1.0,0.5952380952380952,0.966796875,0.0,0.40476190476190477,0.033203125,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,255,2.3357695681625046e-05,2.6667881684261374e-05,-0.00027743975321451825,,2.5377887141075917e-05,0.0002868175506591797,,0.9163411458333334,0.08365885416666667,1.0,0.6147859922178989,0.9677734375,0.0,0.38521400778210113,0.0322265625,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,256,2.082117255971146e-05,2.4639729114520986e-05,-0.00026810169219970703,,2.5487162929493934e-05,0.0004905462265014648,,0.9182942708333334,0.08170572916666667,1.0,0.5976095617529881,0.9671223958333334,0.0,0.40239043824701193,0.03287760416666663,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,257,2.2636062567471527e-05,2.7208713921330247e-05,-0.0003241697947184245,,2.689124085009098e-05,0.0007839202880859375,,0.9153645833333334,0.08463541666666667,1.0,0.6269230769230769,0.9684244791666666,0.0,0.3730769230769231,0.03157552083333337,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,258,2.2927281558319617e-05,2.469566364500982e-05,-0.00023214022318522135,,2.4824805223033763e-05,0.0007314682006835938,,0.9150390625,0.0849609375,1.0,0.5938697318007663,0.9654947916666666,0.0,0.4061302681992337,0.03450520833333337,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,259,2.0688109846863274e-05,2.463705883807658e-05,-0.00020706653594970703,,2.7390653485781513e-05,0.0006334781646728516,,0.916015625,0.083984375,1.0,0.6124031007751938,0.9674479166666666,0.0,0.3875968992248062,0.03255208333333337,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,260,2.160059496721563e-05,2.4388795888323028e-05,-0.00030930836995442707,,2.443157063680701e-05,0.0005691051483154297,,0.9189453125,0.0810546875,1.0,0.6144578313253012,0.96875,0.0,0.3855421686746988,0.03125,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,261,2.3184466651097562e-05,2.5514033647292916e-05,-0.00034670035044352215,,2.541625508456491e-05,0.00030303001403808594,,0.9150390625,0.0849609375,1.0,0.6091954022988506,0.966796875,0.0,0.3908045977011494,0.033203125,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,262,2.2808753783465363e-05,2.2648689991910942e-05,-0.00026404857635498047,,2.522976865293458e-05,0.0003566741943359375,,0.91796875,0.08203125,1.0,0.6031746031746031,0.9674479166666666,0.0,0.39682539682539686,0.03255208333333337,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,263,2.0030530625566218e-05,2.4760918070872624e-05,-0.00015624364217122397,,2.6052677640109323e-05,0.0007102489471435547,,0.9192708333333334,0.08072916666666667,1.0,0.592741935483871,0.9671223958333334,0.0,0.407258064516129,0.03287760416666663,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,264,2.4757249775575474e-05,2.6449704212912668e-05,-9.85860824584961e-05,,2.6008468921645544e-05,0.0008509159088134766,,0.9189453125,0.0810546875,1.0,0.5903614457831325,0.966796875,0.0,0.40963855421686746,0.033203125,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,265,2.436267762580731e-05,2.5354956354325015e-05,-1.8596649169921875e-05,,2.503480573068373e-05,0.0005894899368286133,,0.9228515625,0.0771484375,1.0,0.5949367088607594,0.96875,0.0,0.40506329113924056,0.03125,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,266,2.1432306311908178e-05,2.4166306805758115e-05,-3.0080477396647137e-05,,2.401524398010224e-05,0.00022041797637939453,,0.9186197916666666,0.08138020833333333,1.0,0.588,0.9664713541666666,0.0,0.41200000000000003,0.03352864583333337,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,267,2.1956623944182258e-05,2.6597776619989116e-05,0.00025780995686848957,,2.6131503545911983e-05,0.00015079975128173828,,0.9208984375,0.0791015625,1.0,0.6131687242798354,0.9694010416666666,0.0,0.3868312757201646,0.03059895833333337,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,268,2.420706975196178e-05,2.3851710769425456e-05,-0.00024187564849853516,,2.6341098418924958e-05,0.000339508056640625,,0.916015625,0.083984375,1.0,0.5968992248062015,0.9661458333333334,0.0,0.4031007751937985,0.03385416666666663,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,269,2.279621488317692e-05,2.4707710811829504e-05,-0.0002484718958536784,,2.4811315597617067e-05,0.0005290508270263672,,0.9186197916666666,0.08138020833333333,1.0,0.604,0.9677734375,0.0,0.396,0.0322265625,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,270,2.2502115825773217e-05,2.412250857256974e-05,-0.0002892017364501953,,2.3910995878395624e-05,0.0005695819854736328,,0.9186197916666666,0.08138020833333333,1.0,0.604,0.9677734375,0.0,0.396,0.0322265625,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,271,2.1714007137537312e-05,2.118156347326779e-05,-0.00023027261098225912,,2.414680966467131e-05,0.0005571842193603516,,0.9186197916666666,0.08138020833333333,1.0,0.632,0.9700520833333334,0.0,0.368,0.02994791666666663,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,272,2.098435409910356e-05,2.565712505505265e-05,-0.0002075036366780599,,2.5011733669089153e-05,0.0004024505615234375,,0.919921875,0.080078125,1.0,0.5772357723577236,0.9661458333333334,0.0,0.4227642276422764,0.03385416666666663,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,273,2.0354225246895414e-05,3.003832231721996e-05,0.0001693566640218099,,3.0167588192853145e-05,0.0003153085708618164,,0.916015625,0.083984375,1.0,0.6085271317829457,0.9671223958333334,0.0,0.3914728682170543,0.03287760416666663,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,274,2.6584119647547293e-05,3.284676555873981e-05,-0.0003395875295003255,,3.265483246650547e-05,0.0004006624221801758,,0.9150390625,0.0849609375,1.0,0.6015325670498084,0.9661458333333334,0.0,0.3984674329501916,0.03385416666666663,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,275,2.8998181733186357e-05,3.1749933138295695e-05,-0.0003600915273030599,,3.099722744082101e-05,0.00043964385986328125,,0.916015625,0.083984375,1.0,0.6124031007751938,0.9674479166666666,0.0,0.3875968992248062,0.03255208333333337,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,276,2.766224497463554e-05,3.070991260756273e-05,-0.0003514289855957031,,3.0179720852174796e-05,0.0003323554992675781,,0.9153645833333334,0.08463541666666667,1.0,0.5923076923076923,0.9654947916666666,0.0,0.4076923076923077,0.03450520833333337,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,277,2.90345233224798e-05,3.160494755623707e-05,-0.00023587544759114584,,3.095153078902513e-05,0.00036919116973876953,,0.9137369791666666,0.08626302083333333,1.0,0.6415094339622641,0.9690755208333334,0.0,0.3584905660377359,0.03092447916666663,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,278,2.686161921398404e-05,3.1022271286929026e-05,-0.0003211498260498047,,3.0038187105674297e-05,0.00043189525604248047,,0.9186197916666666,0.08138020833333333,1.0,0.592,0.966796875,0.0,0.40800000000000003,0.033203125,0.913,0.087,1.0,0.6781609195402298,0.972,0.0,0.32183908045977017,0.028000000000000025
basic,279,2.9380455089267343e-05,3.53931366892842e-05,-0.00032087167104085285,,3.5589011531556025e-05,0.000423431396484375,,0.9150390625,0.0849609375,1.0,0.5977011494252874,0.9658203125,0.0,0.4022988505747126,0.0341796875,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,280,3.9214892240124755e-05,6.812381858859833e-05,-0.00033112366994222003,,6.731147004757077e-05,0.00042569637298583984,,0.9208984375,0.0791015625,1.0,0.6172839506172839,0.9697265625,0.0,0.3827160493827161,0.0302734375,0.913,0.087,1.0,0.6781609195402298,0.972,0.0,0.32183908045977017,0.028000000000000025
basic,281,8.751875672411795e-05,0.0001457137598966559,-0.00039156277974446613,,0.0001501498045399785,0.0006085634231567383,,0.919921875,0.080078125,1.0,0.5772357723577236,0.9661458333333334,0.0,0.4227642276422764,0.03385416666666663,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,282,0.00016344513763518384,0.00017365607588241497,-0.00040328502655029297,,0.00017486492288298905,0.0007195472717285156,,0.9173177083333334,0.08268229166666667,1.0,0.5669291338582677,0.9641927083333334,0.0,0.4330708661417323,0.03580729166666663,0.913,0.087,1.0,0.6781609195402298,0.972,0.0,0.32183908045977017,0.028000000000000025
basic,283,0.00014214711457801363,6.760008060761417e-05,-0.0003349781036376953,,6.706624117214233e-05,0.000682830810546875,,0.9166666666666666,0.08333333333333333,1.0,0.5859375,0.9654947916666666,0.0,0.4140625,0.03450520833333337,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,284,3.655958971648943e-05,3.237055837720012e-05,-0.00020654996236165365,,3.190805728081614e-05,0.0004559755325317383,,0.9176432291666666,0.08235677083333333,1.0,0.6126482213438735,0.9680989583333334,0.0,0.38735177865612647,0.03190104166666663,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,285,4.6210165843755625e-05,7.215979955314349e-05,-0.00043189525604248047,,7.033671863609925e-05,0.00036346912384033203,,0.9176432291666666,0.08235677083333333,1.0,0.6007905138339921,0.9671223958333334,0.0,0.39920948616600793,0.03287760416666663,0.913,0.087,1.0,0.6781609195402298,0.972,0.0,0.32183908045977017,0.028000000000000025
basic,286,4.881879916259398e-05,2.3838423051832553e-05,-0.000102996826171875,,2.5578436179785058e-05,0.00035893917083740234,,0.9182942708333334,0.08170572916666667,1.0,0.6215139442231076,0.9690755208333334,0.0,0.3784860557768924,0.03092447916666663,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,287,2.4157033597778838e-05,4.113893858933201e-05,-0.0003349781036376953,,4.043242734041996e-05,0.0004538297653198242,,0.923828125,0.076171875,1.0,0.6025641025641025,0.9697265625,0.0,0.39743589743589747,0.0302734375,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,288,3.7255040903498106e-05,3.470870190843319e-05,-0.0003261566162109375,,3.3350675948895514e-05,0.0006302595138549805,,0.9202473958333334,0.07975260416666667,1.0,0.5877551020408164,0.9671223958333334,0.0,0.4122448979591836,0.03287760416666663,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,289,2.572791284668104e-05,2.846626254419486e-05,-0.00013494491577148438,,2.9097327569616027e-05,0.0006029605865478516,,0.9169921875,0.0830078125,1.0,0.6078431372549019,0.9674479166666666,0.0,0.3921568627450981,0.03255208333333337,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,290,3.273366625459554e-05,3.4366586381414287e-05,-0.00015195210774739584,,3.421924702706747e-05,0.0003523826599121094,,0.9169921875,0.0830078125,1.0,0.6078431372549019,0.9674479166666666,0.0,0.3921568627450981,0.03255208333333337,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,291,2.486607809260022e-05,2.6500195720776294e-05,-0.00046877066294352215,,2.5975657990784384e-05,0.00027954578399658203,,0.9182942708333334,0.08170572916666667,1.0,0.6175298804780877,0.96875,0.0,0.38247011952191234,0.03125,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,292,2.3681869303497177e-05,2.6794197159082007e-05,-0.0003668467203776042,,2.6539177270024084e-05,0.0003237724304199219,,0.9130859375,0.0869140625,1.0,0.5917602996254682,0.9645182291666666,0.0,0.40823970037453183,0.03548177083333337,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,293,2.2611691141113017e-05,2.4225950255640782e-05,-6.095568339029948e-05,,2.629910159157589e-05,0.000529170036315918,,0.916015625,0.083984375,1.0,0.5542635658914729,0.9625651041666666,0.0,0.44573643410852715,0.03743489583333337,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,294,2.34624239965342e-05,2.81641332549043e-05,-0.0003696282704671224,,2.7417067030910403e-05,0.0007685422897338867,,0.9195963541666666,0.08040364583333333,1.0,0.6072874493927125,0.9684244791666666,0.0,0.3927125506072875,0.03157552083333337,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,295,2.3853719540056773e-05,2.4993718398036435e-05,-0.00029619534810384113,,2.4178534658858553e-05,0.0007984638214111328,,0.9156901041666666,0.08430989583333333,1.0,0.583011583011583,0.96484375,0.0,0.41698841698841704,0.03515625,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,296,2.35139808258585e-05,2.939077482248346e-05,-0.0002490679423014323,,2.90468360617524e-05,0.0006051063537597656,,0.9156901041666666,0.08430989583333333,1.0,0.5868725868725869,0.9651692708333334,0.0,0.4131274131274131,0.03483072916666663,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,297,2.243806678355516e-05,2.341305965577097e-05,-0.00011889139811197917,,2.3358943508355878e-05,0.0002884864807128906,,0.9189453125,0.0810546875,1.0,0.5983935742971888,0.9674479166666666,0.0,0.40160642570281124,0.03255208333333337,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,298,2.2388159171290074e-05,2.498353872700439e-05,-5.515416463216146e-05,,2.7034830054617487e-05,9.429454803466797e-05,,0.9241536458333334,0.07584635416666667,1.0,0.5836909871244635,0.9684244791666666,0.0,0.41630901287553645,0.03157552083333337,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,299,2.2632763527023297e-05,2.5927648190796997e-05,9.493033091227214e-05,,2.529380981286522e-05,0.0002893209457397461,,0.9202473958333334,0.07975260416666667,1.0,0.6122448979591837,0.9690755208333334,0.0,0.3877551020408163,0.03092447916666663,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
basic,300,2.076447708532214e-05,2.7026276560112212e-05,-0.00033787886301676434,,2.6431474907440133e-05,0.0005710124969482422,,0.9137369791666666,0.08626302083333333,1.0,0.5962264150943396,0.9651692708333334,0.0,0.4037735849056604,0.03483072916666663,0.913,0.087,1.0,0.6666666666666666,0.971,0.0,0.33333333333333337,0.029000000000000026
bce_stability,1,0.18018213411172232,0.11689753333727519,0.003185113271077474,0.3915914297103882,0.13298460841178894,0.0016192197799682617,0.4012430012226105,0.9176432291666666,0.08235677083333333,1.0,0.0,0.9176432291666666,0.0,1.0,0.08235677083333337,0.913,0.087,1.0,0.0,0.913,0.0,1.0,0.08699999999999997
bce_stability,2,0.15243225793043771,0.09879045188426971,0.004561265309651692,0.3991408546765645,0.11156126856803894,0.009311556816101074,0.40290647745132446,0.9176432291666666,0.08235677083333333,1.0,0.0,0.9176432291666666,0.0,1.0,0.08235677083333337,0.913,0.087,1.0,0.0,0.913,0.0,1.0,0.08699999999999997
bce_stability,3,0.13169867793718973,0.07788653671741486,0.010738253593444824,0.40176379680633545,0.0862664133310318,0.017061948776245117,0.4055755138397217,0.9166666666666666,0.08333333333333333,1.0,0.0,0.9166666666666666,0.0,1.0,0.08333333333333337,0.913,0.087,1.0,0.0,0.913,0.0,1.0,0.08699999999999997
bce_stability,4,0.10982013493776321,0.04876462742686272,0.012449383735656738,0.4071462353070577,0.05417599901556969,0.019464850425720215,0.412262886762619,0.9140625,0.0859375,1.0,0.0,0.9140625,0.0,1.0,0.0859375,0.913,0.087,1.0,0.0,0.913,0.0,1.0,0.08699999999999997
bce_stability,5,0.07952162871758144,0.019257012754678726,0.01154629389444987,0.4249391456445058,0.0209206435829401,0.01846027374267578,0.4300340414047241,0.9192708333333334,0.08072916666666667,1.0,0.04838709677419355,0.9231770833333334,0.0,0.9516129032258065,0.07682291666666663,0.913,0.087,1.0,0.08045977011494253,0.92,0.0,0.9195402298850575,0.07999999999999996
bce_stability,6,0.06208303819100062,0.023373618721961975,0.00949688752492269,0.45670666297276813,0.024266818538308144,0.014852285385131836,0.4638919532299042,0.921875,0.078125,0.992231638418079,0.65,0.9654947916666666,0.007768361581920957,0.35,0.03450520833333337,0.913,0.087,0.9901423877327492,0.7011494252873564,0.965,0.009857612267250793,0.29885057471264365,0.03500000000000003
bce_stability,7,0.0647311583161354,0.011929343144098917,0.0062111616134643555,0.4442710379759471,0.012385893613100052,0.010300159454345703,0.4524467885494232,0.9150390625,0.0849609375,1.0,0.3524904214559387,0.9449869791666666,0.0,0.6475095785440613,0.05501302083333337,0.913,0.087,1.0,0.3218390804597701,0.941,0.0,0.6781609195402298,0.05900000000000005
bce_stability,8,0.05377911403775215,0.008913457083205381,0.007090330123901367,0.4324073592821757,0.009286604821681976,0.009312033653259277,0.4385144114494324,0.9202473958333334,0.07975260416666667,1.0,0.08571428571428572,0.9270833333333334,0.0,0.9142857142857143,0.07291666666666663,0.913,0.087,1.0,0.13793103448275862,0.925,0.0,0.8620689655172413,0.07499999999999996
bce_stability,9,0.051678200562795006,0.009136857154468695,0.00513156255086263,0.4247034390767415,0.010130133479833603,0.007325530052185059,0.43353402614593506,0.9173177083333334,0.08268229166666667,1.0,0.05511811023622047,0.921875,0.0,0.9448818897637795,0.078125,0.913,0.087,1.0,0.08045977011494253,0.92,0.0,0.9195402298850575,0.07999999999999996
bce_stability,10,0.05120723446210226,0.007619855459779501,0.0013564825057983398,0.4249577720959981,0.008525176905095577,0.002816915512084961,0.43377965688705444,0.9225260416666666,0.07747395833333333,1.0,0.06722689075630252,0.927734375,0.0,0.9327731092436975,0.072265625,0.913,0.087,1.0,0.08045977011494253,0.92,0.0,0.9195402298850575,0.07999999999999996
bce_stability,11,0.04957582429051399,0.004901227696488301,0.0012804667154947917,0.42912978927294415,0.005451974458992481,0.0018941164016723633,0.43854597210884094,0.9169921875,0.0830078125,1.0,0.13725490196078433,0.9283854166666666,0.0,0.8627450980392157,0.07161458333333337,0.913,0.087,1.0,0.14942528735632185,0.926,0.0,0.8505747126436781,0.07399999999999995
bce_stability,12,0.0471902700761954,0.0038259363112350306,0.005325794219970703,0.43514782190322876,0.003946430049836636,0.005642294883728027,0.44366133213043213,0.9169921875,0.0830078125,1.0,0.23921568627450981,0.9368489583333334,0.0,0.7607843137254902,0.06315104166666663,0.913,0.087,1.0,0.3103448275862069,0.94,0.0,0.6896551724137931,0.06000000000000005
bce_stability,13,0.04741122449437777,0.0031935511312137046,0.004869222640991211,0.43497825662295025,0.003420538268983364,0.004318594932556152,0.4454506039619446,0.9156901041666666,0.08430989583333333,1.0,0.4015444015444015,0.9495442708333334,0.0,0.5984555984555985,0.05045572916666663,0.913,0.087,1.0,0.42528735632183906,0.95,0.0,0.5747126436781609,0.050000000000000044
bce_stability,14,0.046444730212291084,0.0024355247151106596,0.0009019772211710612,0.43301354845364887,0.002548080636188388,0.0013176202774047852,0.44149309396743774,0.9186197916666666,0.08138020833333333,1.0,0.364,0.9482421875,0.0,0.636,0.0517578125,0.913,0.087,1.0,0.40229885057471265,0.948,0.0,0.5977011494252873,0.052000000000000046
bce_stability,15,0.04552788287401199,0.0021219283419971666,0.0001541773478190104,0.42604197065035504,0.0023033120669424534,0.0009200572967529297,0.4358838200569153,0.9153645833333334,0.08463541666666667,1.0,0.29615384615384616,0.9404296875,0.0,0.7038461538461538,0.0595703125,0.913,0.087,1.0,0.3333333333333333,0.942,0.0,0.6666666666666667,0.05800000000000005
bce_stability,16,0.04491329565644264,0.002146812427478532,0.00034828980763753253,0.4262307286262512,0.0022990910802036524,0.0013855695724487305,0.4325755834579468,0.9153645833333334,0.08463541666666667,1.0,0.3076923076923077,0.94140625,0.0,0.6923076923076923,0.05859375,0.913,0.087,1.0,0.3448275862068966,0.943,0.0,0.6551724137931034,0.05700000000000005
bce_stability,17,0.04428868740797043,0.0015648845583200455,2.944469451904297e-05,0.4226947029431661,0.0017185963224619627,0.001302480697631836,0.43225738406181335,0.9192708333333334,0.08072916666666667,1.0,0.3629032258064516,0.9485677083333334,0.0,0.6370967741935484,0.05143229166666663,0.913,0.087,1.0,0.41379310344827586,0.949,0.0,0.5862068965517242,0.051000000000000045
bce_stability,18,0.043989275892575584,0.0010788846605767806,0.0004836718241373698,0.424789160490036,0.0010961785446852446,0.001576542854309082,0.4335140585899353,0.9176432291666666,0.08235677083333333,1.0,0.4782608695652174,0.95703125,0.0,0.5217391304347826,0.04296875,0.913,0.087,1.0,0.5402298850574713,0.96,0.0,0.45977011494252873,0.040000000000000036
bce_stability,19,0.043610318253437676,0.0009231492682980994,0.0008445183436075846,0.42629775404930115,0.0008978472906164825,0.0020444393157958984,0.4334745407104492,0.9173177083333334,0.08268229166666667,1.0,0.5708661417322834,0.9645182291666666,0.0,0.42913385826771655,0.03548177083333337,0.913,0.087,1.0,0.6551724137931034,0.97,0.0,0.3448275862068966,0.030000000000000027
bce_stability,20,0.043077814082304634,0.0008020150125958025,0.0009277661641438802,0.4233864943186442,0.0008231963729485869,0.0016143321990966797,0.43068501353263855,0.916015625,0.083984375,1.0,0.5697674418604651,0.9638671875,0.0,0.43023255813953487,0.0361328125,0.913,0.087,1.0,0.632183908045977,0.968,0.0,0.367816091954023,0.03200000000000003
bce_stability,21,0.043115172535181046,0.0008837063796818256,0.00012755393981933594,0.41980575521787006,0.0008993418887257576,0.0009577274322509766,0.428267240524292,0.91796875,0.08203125,1.0,0.5396825396825397,0.9622395833333334,0.0,0.46031746031746035,0.03776041666666663,0.913,0.087,1.0,0.6091954022988506,0.966,0.0,0.3908045977011494,0.03400000000000003
bce_stability,22,0.04277165730794271,0.0007961762603372335,-2.3206075032552082e-05,0.41985708475112915,0.000817354884929955,0.0005801916122436523,0.42786771059036255,0.9205729166666666,0.07942708333333333,1.0,0.5983606557377049,0.9680989583333334,0.0,0.4016393442622951,0.03190104166666663,0.913,0.087,1.0,0.6551724137931034,0.97,0.0,0.3448275862068966,0.030000000000000027
bce_stability,23,0.04281145582596461,0.0006959853344596922,1.9311904907226562e-05,0.42052404085795086,0.0007071243599057198,0.0006198883056640625,0.42822813987731934,0.9195963541666666,0.08040364583333333,1.0,0.6275303643724697,0.9700520833333334,0.0,0.3724696356275303,0.02994791666666663,0.913,0.087,1.0,0.7011494252873564,0.974,0.0,0.29885057471264365,0.026000000000000023
bce_stability,24,0.04282536978522936,0.0006603508954867721,9.5367431640625e-05,0.4200788935025533,0.0006737308576703072,0.0005759000778198242,0.428554892539978,0.9208984375,0.0791015625,1.0,0.6790123456790124,0.974609375,0.0,0.32098765432098764,0.025390625,0.913,0.087,1.0,0.7471264367816092,0.978,0.0,0.25287356321839083,0.02200000000000002
bce_stability,25,0.04262447233001391,0.0007480915519408882,-0.00012362003326416016,0.41903842488924664,0.0007727807387709618,0.0005533695220947266,0.4266473948955536,0.9192708333333334,0.08072916666666667,1.0,0.6290322580645161,0.9700520833333334,0.0,0.3709677419354839,0.02994791666666663,0.913,0.087,1.0,0.7126436781609196,0.975,0.0,0.28735632183908044,0.025000000000000022
bce_stability,26,0.04255917544166247,0.000610916797692577,0.00024346510569254556,0.4176979064941406,0.0006331837503239512,0.000699162483215332,0.42601674795150757,0.9166666666666666,0.08333333333333333,1.0,0.625,0.96875,0.0,0.375,0.03125,0.913,0.087,1.0,0.735632183908046,0.977,0.0,0.26436781609195403,0.02300000000000002
bce_stability,27,0.04240601882338524,0.0005378360316778222,-0.00018258889516194662,0.41765113671620685,0.0005685068317689002,0.000622868537902832,0.42598065733909607,0.9208984375,0.0791015625,1.0,0.6172839506172839,0.9697265625,0.0,0.3827160493827161,0.0302734375,0.913,0.087,1.0,0.735632183908046,0.977,0.0,0.26436781609195403,0.02300000000000002
bce_stability,28,0.042333113650480904,0.0009837783291004598,-0.0001786947250366211,0.4192262887954712,0.0010025228839367628,0.000586390495300293,0.42755016684532166,0.9186197916666666,0.08138020833333333,1.0,0.68,0.9739583333333334,0.0,0.31999999999999995,0.02604166666666663,0.913,0.087,1.0,0.7471264367816092,0.978,0.0,0.25287356321839083,0.02200000000000002
bce_stability,29,0.0429933046301206,0.00045666560375442106,3.8464864095052086e-05,0.418157825867335,0.0004815974389202893,0.000628352165222168,0.4258610010147095,0.9153645833333334,0.08463541666666667,1.0,0.6846153846153846,0.9733072916666666,0.0,0.3153846153846154,0.02669270833333337,0.913,0.087,1.0,0.7701149425287356,0.98,0.0,0.22988505747126442,0.020000000000000018
bce_stability,30,0.04239752019445101,0.0006341461751920482,-0.00020384788513183594,0.41704094409942627,0.0006916432175785303,0.0005395412445068359,0.4251886308193207,0.9192708333333334,0.08072916666666667,1.0,0.6411290322580645,0.9710286458333334,0.0,0.3588709677419355,0.02897135416666663,0.913,0.087,1.0,0.7471264367816092,0.978,0.0,0.25287356321839083,0.02200000000000002
bce_stability,31,0.04257775222261747,0.0006211195529128114,-0.00023897488911946615,0.4187303384145101,0.0006773467175662518,0.0005286931991577148,0.42541879415512085,0.916015625,0.083984375,1.0,0.6201550387596899,0.9680989583333334,0.0,0.3798449612403101,0.03190104166666663,0.913,0.087,1.0,0.7471264367816092,0.978,0.0,0.25287356321839083,0.02200000000000002
