setting,delta,valid_cov,mu1,mu2,cov11,cov12,cov22,pval_mean,pval_std,pval_base_mean,pval_base_std,pval_recon_mean,pval_recon_std,pval_uniform_mean,pval_uniform_std,ks_p_prop_mean,ks_p_prop_std,ks_p_base_mean,ks_p_base_std,ks_p_recon_mean,ks_p_recon_std,ks_p_uniform_mean,ks_p_uniform_std,cvm_p_prop_mean,cvm_p_prop_std,cvm_p_base_mean,cvm_p_base_std,cvm_p_recon_mean,cvm_p_recon_std,cvm_p_uniform_mean,cvm_p_uniform_std,ad_p_prop_mean,ad_p_prop_std,ad_p_base_mean,ad_p_base_std,ad_p_recon_mean,ad_p_recon_std,ad_p_uniform_mean,ad_p_uniform_std,ks_u_stat_prop_mean,ks_u_stat_prop_std,ks_u_stat_base_mean,ks_u_stat_base_std,ks_u_stat_recon_mean,ks_u_stat_recon_std,ks_u_stat_uniform_mean,ks_u_stat_uniform_std,ks_u_p_prop_mean,ks_u_p_prop_std,ks_u_p_base_mean,ks_u_p_base_std,ks_u_p_recon_mean,ks_u_p_recon_std,ks_u_p_uniform_mean,ks_u_p_uniform_std,mmd_u_prop_mean,mmd_u_prop_std,mmd_u_base_mean,mmd_u_base_std,mmd_u_recon_mean,mmd_u_recon_std,mmd_u_uniform_mean,mmd_u_uniform_std,wass_u_prop_mean,wass_u_prop_std,wass_u_base_mean,wass_u_base_std,wass_u_recon_mean,wass_u_recon_std,wass_u_uniform_mean,wass_u_uniform_std,label_prob_base_mean,label_prob_base_std,label_prob_shift_mean,label_prob_shift_std
df3,0.0,True,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5529160090824216,0.2896807273760599,0.5102765392725872,0.29395673448119863,0.8069174151303925,0.2520278958654911,1.0,0.0,0.5529160090824216,0.2896807273760599,0.5102765392725872,0.29395673448119863,0.8069174151303925,0.2520278958654911,1.0,0.0,0.5257053173822923,0.29973468322348285,0.5137207287841268,0.30135066552948997,0.7103561419997017,0.3195899409342823,1.0,0.0,0.0022695886213327603,0.0005181795293590961,0.0021755575517438566,0.0006691765188044935,0.002231629522514269,0.0006531429510045406,1.0,0.0,0.3647433718757629,0.0055824636208097805,0.8769740328326227,0.00010887462688444197,0.8368264956205469,0.004321002550220345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42755416393280027,0.005000848356612849,0.10239997386932373,0.0038793409272240525,0.3341598081588745,0.004811177148222603,0.2734478735923767,0.005212101503755885,0.4991081372550723,0.0034484382724780612,0.24838010815661332,0.004723006084724351,0.4211084941837566,0.003424401078687807,0.36973019182609795,0.004413126023788334,0.8114813756942749,0.005605836337414501,0.8097050821781159,0.004679494072061281
df3,0.05,True,-1.0,0.05,1.0,0.0,1.0,1.0,0.0,0.4289600804519624,0.28809619844983747,0.43615116400410797,0.2777682824806202,0.6435619484152624,0.33653983898479,1.0,0.0,0.4289600804519624,0.28809619844983747,0.43615116400410797,0.2777682824806202,0.6435619484152624,0.33653983898479,1.0,0.0,0.43181850155666096,0.28626794023857294,0.4616868739327236,0.2981094391959027,0.5977921502344264,0.4128977424067498,1.0,0.0,0.002136154319387774,0.0006567321011111451,0.0022334242046308317,0.0005534581780333993,0.0017093492834602067,0.0010232263215681132,1.0,0.0,0.36365404717254635,0.005994922531273497,0.8769511322538852,0.00012742274833093886,0.8381396543186846,0.005457090780008945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42827765226364134,0.006236112912417766,0.1005304503440857,0.004790657954723033,0.33506646394729617,0.0061270904324870765,0.274900426864624,0.005745727961176732,0.5003970357613593,0.0044260353058621655,0.2464190415049486,0.005768876502891212,0.42231674858395457,0.004364437402257046,0.37168611079507363,0.004984473044547015,0.8101655125617981,0.005925950801166396,0.8088942861557007,0.004578197791982908
df3,0.1,True,-1.0,0.1,1.0,0.0,1.0,1.0,0.0,0.3778854032076318,0.28028575768725117,0.41086598315815837,0.3082973618289536,0.7355062910044513,0.324765471086773,1.0,0.0,0.3778854032076318,0.28028575768725117,0.41086598315815837,0.3082973618289536,0.7355062910044513,0.324765471086773,1.0,0.0,0.3679244770625989,0.276691614626697,0.4093734590208514,0.306697955253729,0.668814506059341,0.35515804190615574,1.0,0.0,0.0019407371194912037,0.0008398853905689617,0.0018653182098439408,0.0008830771767408129,0.001993327538477098,0.0009196055682622071,1.0,0.0,0.3610364192256927,0.00631944296453263,0.8769711991193296,0.0001290170394779853,0.8392780967934858,0.004723321496430031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42934881210327147,0.005321582814117109,0.09978716611862183,0.0038816280748662523,0.3355028748512268,0.005068975285071314,0.2765519642829895,0.006245980261522781,0.5003012682252782,0.003605020779504883,0.2451332982318435,0.0045524233908317,0.42190935742135033,0.003586533942530952,0.37214457616318825,0.005173748955747992,0.8086464416980743,0.004807985730130119,0.8105938911437989,0.00559056376401634
df3,0.15000000000000002,True,-1.0,0.15000000000000002,1.0,0.0,1.0,1.0,0.0,0.4037643217648348,0.2814271042819152,0.4498415660280213,0.2577844410827558,0.6387259323300362,0.3318041789810988,1.0,0.0,0.4037643217648348,0.2814271042819152,0.4498415660280213,0.2577844410827558,0.6387259323300362,0.3318041789810988,1.0,0.0,0.412363864450845,0.29561412077195404,0.42488000180766994,0.27287028267729574,0.5605133250876381,0.3679508981335156,1.0,0.0,0.001984797163019873,0.000791208170847408,0.002038620742023218,0.0007443801140649266,0.0018421517231838073,0.0009616743134702098,1.0,0.0,0.36115949916839596,0.005344761266296839,0.8769461387662888,0.00010423921261673054,0.8423538751246705,0.00533054702728818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4275396943092346,0.006247622599813178,0.10070918321609497,0.004039951163584376,0.3338115096092224,0.006191121282044062,0.2776975750923157,0.007503190896640361,0.49927030558137103,0.004342905378561767,0.24640516070252036,0.004810085946626328,0.42095005160231636,0.004335912529548916,0.3732995322575265,0.006230557909955636,0.8093918025493622,0.004504276700256807,0.8090452194213867,0.005859146511172344
df3,0.2,True,-1.0,0.2,1.0,0.0,1.0,1.0,0.0,0.3569558883647974,0.3053924993674936,0.38040434424329983,0.30135438029292744,0.5155921443052823,0.3142976838644957,1.0,0.0,0.3569558883647974,0.3053924993674936,0.38040434424329983,0.30135438029292744,0.5155921443052823,0.3142976838644957,1.0,0.0,0.3369392409888288,0.29373072645513265,0.3725680171993762,0.29021426047601667,0.3955303504816603,0.34904115430930754,1.0,0.0,0.001718136522304776,0.0009616202963486673,0.0018092061765109275,0.0009277954283156291,0.001378280721850626,0.0010915095865840466,1.0,0.0,0.3590479644794464,0.006427082492051503,0.876985644548893,0.00013968172771379613,0.8434111355501266,0.005058824768447736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4289244055747986,0.0061378276591258244,0.09836451530456543,0.0045120883983785845,0.33513770818710326,0.006122530901170575,0.27936543703079225,0.006147238813176336,0.5007120066495435,0.004439911752235504,0.24376687979847617,0.0054418565744606875,0.42222629445669346,0.004456881595309849,0.3754090815243945,0.005265001679256737,0.8094826185703278,0.005174889681002765,0.8090742564201355,0.00530912834703437
df3,0.25,True,-1.0,0.25,1.0,0.0,1.0,1.0,0.0,0.2694315571338129,0.25802365185392734,0.3127942600605358,0.28801520410199705,0.47269292388331274,0.3524389099547967,1.0,0.0,0.2694315571338129,0.25802365185392734,0.3127942600605358,0.28801520410199705,0.47269292388331274,0.3524389099547967,1.0,0.0,0.250391085032333,0.25773880456180837,0.3118062349289511,0.2961572383180085,0.37133152774810696,0.3597807509213359,1.0,0.0,0.0014477542233592578,0.000990483004382289,0.0015242431728083106,0.000989161494186548,0.0012873204322637762,0.001116513283661992,1.0,0.0,0.3590878748855591,0.005151674999569417,0.8769328024032116,0.00010506530510928626,0.8461073937497829,0.005140350671782326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4282984209060669,0.006097581011342772,0.09903767824172974,0.0041789906131538485,0.3343134188652039,0.00584769736851398,0.2814373064041138,0.0065324633002407356,0.49983224541536253,0.004152150061445914,0.24438444131641185,0.005036864508705888,0.4212830805940153,0.004054535025829912,0.3766834062329752,0.005315039875697512,0.8088102841377258,0.00409476138016307,0.8101378941535949,0.005014442699240296
df3,0.30000000000000004,True,-1.0,0.30000000000000004,1.0,0.0,1.0,1.0,0.0,0.24097230604863776,0.26227082586950407,0.34162718778366413,0.2803263715235583,0.367509427049741,0.33546497967788763,1.0,0.0,0.24097230604863776,0.26227082586950407,0.34162718778366413,0.2803263715235583,0.367509427049741,0.33546497967788763,1.0,0.0,0.24488590298889426,0.259842546023677,0.3328595069198555,0.28103872284859555,0.24829020894085466,0.29720878681259993,1.0,0.0,0.0014356300583497333,0.0009889767645633856,0.001688451748243823,0.0008927271389095706,0.0009569048884461508,0.0010845861716893626,1.0,0.0,0.35907220173454285,0.005506712089624966,0.8769739768583775,0.00012304181496539796,0.8465561427905522,0.005401464614908843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42564619779586793,0.00530804983628952,0.10001450777053833,0.0040380170665021186,0.3320911335945129,0.005309033444946642,0.279655864238739,0.006109875359839023,0.49829328400520906,0.0038677640279771016,0.24595804789251816,0.004805108542150924,0.419949324797415,0.0038796834822601997,0.37542667120993706,0.005189657639068004,0.8097048366069793,0.004598052231605561,0.8071581661701203,0.004322284631996865
df3,0.35000000000000003,True,-1.0,0.35000000000000003,1.0,0.0,1.0,1.0,0.0,0.23949631311072012,0.2645003295438788,0.31730437568078046,0.28576082019628873,0.23342929277711716,0.28687833102333643,1.0,0.0,0.23949631311072012,0.2645003295438788,0.31730437568078046,0.28576082019628873,0.23342929277711716,0.28687833102333643,1.0,0.0,0.21699002675646273,0.2591383788988741,0.2952472167854159,0.2662846015967085,0.1650665238920347,0.2648979593616213,1.0,0.0,0.0010882359275560115,0.0009957740913916528,0.0015365393875649933,0.0010124533863639675,0.0005937022167194461,0.0009161631258412258,1.0,0.0,0.35753354566574097,0.006241904188208517,0.8769541179451943,0.00010982167645314715,0.8507313571313433,0.005209380503159152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43028640031814575,0.005517945589276548,0.09784469604492188,0.004680733381612344,0.33618043184280394,0.005460739123899287,0.2868608546257019,0.005640778995293675,0.501042407697854,0.004245404621149062,0.24284350783516256,0.005488196834123431,0.42246016973161205,0.004209694164114605,0.38110414332952014,0.005349140573006632,0.8097139799594879,0.005020073345058698,0.810389004945755,0.00517704746309063
df3,0.4,True,-1.0,0.4,1.0,0.0,1.0,1.0,0.0,0.15004190583146926,0.21051889012312766,0.29994872380780385,0.2596198163507749,0.24696882624115438,0.29894688130347663,1.0,0.0,0.15004190583146926,0.21051889012312766,0.29994872380780385,0.2596198163507749,0.24696882624115438,0.29894688130347663,1.0,0.0,0.13507705371928727,0.19433396113972903,0.2807807382230433,0.24284969005746534,0.18692792349333362,0.2898550920008473,1.0,0.0,0.0008333133281271105,0.000917072943803609,0.0014935516371596624,0.0010014304332192968,0.0006515450899269563,0.000997380160638082,1.0,0.0,0.3545245878162384,0.005050936334098379,0.8769744698157312,0.00010960202444102865,0.850144576662166,0.004298193896047355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283009195327759,0.0053383309113935835,0.09703374862670898,0.004191252856188663,0.33442130088806155,0.0054062811778553075,0.2844482254981995,0.005627185183280245,0.4998855648494346,0.004146447372109015,0.24227258000446003,0.005016716299772161,0.4213480852014737,0.004132545596666095,0.37925770081345644,0.005280037786559097,0.8089409375190735,0.005134148764689671,0.810833728313446,0.004664825659475936
df3,0.45,True,-1.0,0.45,1.0,0.0,1.0,1.0,0.0,0.1299756413798897,0.15391831505387568,0.28419178793014477,0.22822195440636178,0.1446521239536484,0.23040176311679372,1.0,0.0,0.1299756413798897,0.15391831505387568,0.28419178793014477,0.22822195440636178,0.1446521239536484,0.23040176311679372,1.0,0.0,0.11507664463280085,0.14991165732437142,0.2598619185729975,0.22451392541356896,0.07780202882807558,0.1937194832274863,1.0,0.0,0.0007790504801690407,0.0008933257589895616,0.001374965245408621,0.000889981924042148,0.00024508303466155314,0.0006211462416597053,1.0,0.0,0.3550523200473786,0.006076972172329877,0.8769603873786928,0.00013348444029585526,0.8514822540888851,0.005296639297813812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428787944316864,0.0051491852238911935,0.09670141458511353,0.0040544077967363465,0.33510163068771365,0.005126773550049709,0.28599597454071046,0.005819093123418488,0.5004486880021357,0.003555493801827153,0.24182446154851459,0.004740760117589092,0.42205016345902896,0.0035955051903994607,0.3808230393437214,0.005057337458337171,0.8081775760650635,0.00445413034418323,0.8102113223075866,0.005390332998675498
df3,0.5,True,-1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.10089621770628941,0.1602186808148692,0.33193624241519915,0.2661835992091573,0.08516667871747488,0.15792638849775942,1.0,0.0,0.10089621770628941,0.1602186808148692,0.33193624241519915,0.2661835992091573,0.08516667871747488,0.15792638849775942,1.0,0.0,0.0842595158853819,0.14501723199967093,0.318785937084496,0.23803435970836664,0.0525682213826869,0.15527955886344066,1.0,0.0,0.0005856453028690276,0.0007353740404091245,0.0016329993905268676,0.000923892152896336,0.00018553091646851316,0.0006000942865200662,1.0,0.0,0.3545160244598389,0.006373720223995538,0.8769694285905362,0.00013048876492783025,0.8537593429263458,0.00503051671495058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42880600452423095,0.005336516333793673,0.09656085252761841,0.0044441530041226425,0.33511866807937624,0.00524120563808642,0.28815421342849734,0.005654513118965517,0.5003082861136829,0.0038524156060265008,0.2413613483445693,0.005242282703892505,0.42196561086575707,0.003792051607764819,0.382441688668027,0.004774103576913575,0.8089803445339203,0.00580535220473092,0.810837676525116,0.005428675462868108
df3,0.55,True,-1.0,0.55,1.0,0.0,1.0,1.0,0.0,0.12878172066705157,0.17687229250129372,0.2960669598004541,0.2695686650388985,0.03609887138260154,0.08962550546854628,1.0,0.0,0.12878172066705157,0.17687229250129372,0.2960669598004541,0.2695686650388985,0.03609887138260154,0.08962550546854628,1.0,0.0,0.10866356719538262,0.15955898661499252,0.2555124617928763,0.23878491861313705,0.013302925400786411,0.04275447367935646,1.0,0.0,0.000631719970778146,0.000752075914446637,0.0012245768538043465,0.0009711048549287398,5.6573071442533694e-05,0.0002179343360939483,1.0,0.0,0.35514532246017455,0.00604924626699634,0.8769547448372842,8.428764760084128e-05,0.8564422482078093,0.005316800726778144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42812113046646116,0.005892275488313005,0.09752532243728637,0.0046334240497232435,0.3346581602096558,0.00563484449209877,0.28997584104537966,0.0054432591451914905,0.4996627357240856,0.0039627510463322415,0.2425809505025734,0.005866774988514095,0.4214875048648252,0.0038709326913317567,0.38386038642896764,0.0044488498006356675,0.8097917366027833,0.005345473690678455,0.8117530405521393,0.004672844351125422
df3,0.6000000000000001,True,-1.0,0.6000000000000001,1.0,0.0,1.0,1.0,0.0,0.12876382388625174,0.20888138242463306,0.23072319540294411,0.21667537010955254,0.027569979761834115,0.054362217877577494,1.0,0.0,0.12876382388625174,0.20888138242463306,0.23072319540294411,0.21667537010955254,0.027569979761834115,0.054362217877577494,1.0,0.0,0.10649637640135583,0.18566183142517054,0.21356979558193742,0.19149140592354402,0.013846934657262134,0.04966853352509347,1.0,0.0,0.0006009453265282432,0.0008791031805798218,0.0011931490847204586,0.0009354930647604981,6.9198574169327e-05,0.0003242705784373859,1.0,0.0,0.35464588158798216,0.007292305244367153,0.8769828803021908,0.00013323292714640517,0.8579521514938587,0.005518691078090917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42718470335006714,0.005282822833123433,0.09736448526382446,0.004610689520824078,0.33385410070419314,0.005111507357933398,0.29043323755264283,0.006160276898520053,0.4992551830899026,0.0035865827131632494,0.242365877226174,0.005363863367911122,0.42124452416119923,0.0035444192733299243,0.38432588501878384,0.004687144954850909,0.8098027741909027,0.0059313940222604404,0.810892825126648,0.004943138262099349
df3,0.65,True,-1.0,0.65,1.0,0.0,1.0,1.0,0.0,0.08871148141823763,0.12402401015070541,0.1847379657046128,0.19842942754093193,0.025246200121950047,0.0871003942145553,1.0,0.0,0.08871148141823763,0.12402401015070541,0.1847379657046128,0.19842942754093193,0.025246200121950047,0.0871003942145553,1.0,0.0,0.06754969970952723,0.09769051628451789,0.1630242651969535,0.17285101153753993,0.00874007187282535,0.04543787558006781,1.0,0.0,0.0004080519408971916,0.0005441345056833825,0.0007950303533012361,0.0008042841993356931,4.0649769329141066e-05,0.0002133963835940701,1.0,0.0,0.35391682799720764,0.005979502719707801,0.8770286027812959,0.00015754614725471068,0.8587441264679841,0.005316891763277683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4277510595321655,0.005319585540873103,0.09689141988754273,0.004050795691521553,0.3346382927894592,0.005295619985497982,0.2913946986198425,0.006260039445421632,0.4996502460917298,0.003709949919495286,0.24174676039273174,0.004815515679353367,0.42181357358154015,0.0037306424384188517,0.3850543724994428,0.0051445935652537815,0.8110954105854035,0.005620760937935593,0.8127131593227387,0.004308665480769226
df3,0.7000000000000001,True,-1.0,0.7000000000000001,1.0,0.0,1.0,1.0,0.0,0.06637377053384949,0.115059668334767,0.17960536888097953,0.18671911579708925,0.00840694806934893,0.020636794897772186,1.0,0.0,0.06637377053384949,0.115059668334767,0.17960536888097953,0.18671911579708925,0.00840694806934893,0.020636794897772186,1.0,0.0,0.05794385821209175,0.11261285688117682,0.14020450880015264,0.13943177908211515,0.0019132549139425038,0.005348327091648693,1.0,0.0,0.0003843029726768984,0.0006875097562961466,0.0007989664876341778,0.0008069517241633163,1.0669700297953259e-05,3.746768438267948e-06,1.0,0.0,0.3535165383605957,0.005738371606217537,0.8770445311470033,0.00017344581779375922,0.8607383756656461,0.004207722860064725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4280634832382202,0.006205199039198283,0.09677908658981323,0.0039684929192586645,0.33501177072525024,0.0061314520331448375,0.29367646455764773,0.006462082531887264,0.49973284809388324,0.004360365141152935,0.24167379422828078,0.005018128541294867,0.4219564146713455,0.004383264258710729,0.3870605306262768,0.005514780033855874,0.8106548988819122,0.00462977322499245,0.8122820425033569,0.006300611658718494
df3,0.75,True,-1.0,0.75,1.0,0.0,1.0,1.0,0.0,0.08194197338249927,0.15364982199034136,0.08719814440369494,0.10311933848379409,0.004310834007446964,0.01692974324696602,1.0,0.0,0.08194197338249927,0.15364982199034136,0.08719814440369494,0.10311933848379409,0.004310834007446964,0.01692974324696602,1.0,0.0,0.06433840706654838,0.12196596518635303,0.06198496910310961,0.07576822312533389,0.0009021088772979447,0.004011463224477232,1.0,0.0,0.000402683716667911,0.0007551888830644054,0.0002660230072045011,0.0003803110981344452,1.030378041331948e-05,2.148051902498562e-06,1.0,0.0,0.3533756403141022,0.0059821639192857885,0.8770024227685929,0.0001656342639721655,0.8621221383545845,0.005198115392120076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42705167770385744,0.006504432111640744,0.09652268648147583,0.004625874443650306,0.3344293260574341,0.006411945460253352,0.2938665175437927,0.006754429880146853,0.49948900991041223,0.004679766289152251,0.24144542544961253,0.005701648929985431,0.42194390811318155,0.00469367988884474,0.3875083934461357,0.005893969485981513,0.8100944352149964,0.0050796793041212995,0.8134607005119324,0.005694078909538846
df3,0.8,True,-1.0,0.8,1.0,0.0,1.0,1.0,0.0,0.04694864406338268,0.1290829877031451,0.07453108070159259,0.14734701540704043,0.0030967161890301438,0.007789417208931226,1.0,0.0,0.04694864406338268,0.1290829877031451,0.07453108070159259,0.14734701540704043,0.0030967161890301438,0.007789417208931226,1.0,0.0,0.03345506836630891,0.08511234938715395,0.0663713495681864,0.1410620755281149,0.0005364915157475325,0.0016047771571452518,1.0,0.0,0.0001899304531712527,0.00042232297516948427,0.0002814832751968345,0.0005358385133975774,1e-05,0.0,1.0,0.0,0.35241212878036504,0.00664478892260012,0.8769678444886209,0.00011271642628109558,0.8637976649865544,0.004938936854403118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42975741147994995,0.005780253450675561,0.09522922039031982,0.003875540209070606,0.3371724987030029,0.005787559425977058,0.29730366945266723,0.0071034457771560885,0.5009256379489916,0.0042891504358964355,0.23945666374567348,0.004639345550049414,0.4235744193003979,0.004355206685270785,0.38998342341834075,0.006161586419646345,0.808958466053009,0.005054807535556737,0.8143358504772187,0.004718217990799648
df3,0.8500000000000001,True,-1.0,0.8500000000000001,1.0,0.0,1.0,1.0,0.0,0.03363932378035124,0.07528898341555144,0.03513674190378236,0.08037808212605944,0.0011262996778596786,0.004229628936686002,1.0,0.0,0.03363932378035124,0.07528898341555144,0.03513674190378236,0.08037808212605944,0.0011262996778596786,0.004229628936686002,1.0,0.0,0.024800729362127773,0.05048959185268285,0.02972226961643531,0.08224274529519021,0.00011546127251876203,0.00043398257486351965,1.0,0.0,0.0001397490693043349,0.00034765513620757104,0.0001281890345602632,0.00036148064470933563,1e-05,0.0,1.0,0.0,0.35424569730758665,0.005789887681178983,0.8770460003204348,0.00013811138126495936,0.8660665036398248,0.004297722944715075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4287073826789856,0.005989870786076933,0.09609040975570679,0.004574759229661862,0.33658714056015016,0.006017511473503843,0.2984227991104126,0.005497878911106099,0.5004143398596752,0.004475344568414737,0.24082453341772808,0.005423360224935422,0.42334492240012095,0.004501016775871538,0.39133011766086256,0.004659576429102628,0.8083083522319794,0.004272677961724111,0.8146119558811188,0.005050657908482988
df3,0.9,True,-1.0,0.9,1.0,0.0,1.0,1.0,0.0,0.06179335572937648,0.11887485714117416,0.016814703691047234,0.0563542892965596,0.00016085067301045933,0.000481171355519068,1.0,0.0,0.06179335572937648,0.11887485714117416,0.016814703691047234,0.0563542892965596,0.00016085067301045933,0.000481171355519068,1.0,0.0,0.03823850794562389,0.08267799333173469,0.01064054335443706,0.029622444663866054,1.3837690535727366e-05,5.512964674737072e-05,1.0,0.0,0.00017358291523292193,0.00029633940846590873,4.910607858369649e-05,9.90904657077104e-05,1e-05,0.0,1.0,0.0,0.3534258399238587,0.006641392518407336,0.8770341966364384,0.0001321022638679072,0.8667823424631151,0.0066841261869565564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42788291215896607,0.005807703103991267,0.09615828275680542,0.004444199586881206,0.3359889340400696,0.005752107030494501,0.29837918758392334,0.006816559064037895,0.49994918005131095,0.003991267090633107,0.24062806732516834,0.00535341649139997,0.42312122935906143,0.004069010740829219,0.39125957776348047,0.005843311037814907,0.8105455672740937,0.004214684767576885,0.8171108198165894,0.005439079851835988
df3,0.9500000000000001,True,-1.0,0.9500000000000001,1.0,0.0,1.0,1.0,0.0,0.0453045348273364,0.09335994239598623,0.002527137416635747,0.00803154072380678,9.602684967218875e-05,0.00033314133089638247,1.0,0.0,0.0453045348273364,0.09335994239598623,0.002527137416635747,0.00803154072380678,9.602684967218875e-05,0.00033314133089638247,1.0,0.0,0.02869876752148756,0.057323947027411545,0.0015703520085597945,0.004907422718414399,4.468898862974857e-06,1.7509809722234448e-05,1.0,0.0,0.0001902454037089618,0.00042736531643684436,1.4476948866858619e-05,2.1527208267225747e-05,1e-05,0.0,1.0,0.0,0.3547293996562958,0.005874647313597737,0.8770862676875592,0.0001824873398505231,0.869369809105251,0.004599768787585548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42826231956481936,0.005473916996191999,0.09630145311355591,0.0036333879044704045,0.3368910551071167,0.005231703244960263,0.30089507341384886,0.006407039890588008,0.5003841433939485,0.0035383122786633216,0.24099933519721367,0.004397271631927309,0.42391796622017786,0.0035530057542889396,0.393614132972289,0.005073023751754182,0.809629898071289,0.006076847326782046,0.8172925591468811,0.005121651961521774
df3,1.0,True,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0675032868940819,0.14434300398532277,0.00021600720183214802,0.0005449120771652333,0.00012328487179429643,0.000446602846946199,1.0,0.0,0.0675032868940819,0.14434300398532277,0.00021600720183214802,0.0005449120771652333,0.00012328487179429643,0.000446602846946199,1.0,0.0,0.049277258635226584,0.12351902907348347,0.0003115578732009583,0.0010125765550499772,9.79063075105424e-06,4.2928650927670814e-05,1.0,0.0,0.00019780836586507955,0.00042983050734110275,1.0120546711260713e-05,6.028175746962592e-07,1e-05,0.0,1.0,0.0,0.3563195423107148,0.006031935982717663,0.8770826045751573,0.00015410418981408262,0.8711165194885889,0.004497684895773986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42866647720336915,0.006482377312554552,0.09687833070755004,0.004771200087944326,0.337615966796875,0.006207487803268831,0.30244032621383665,0.006348022089300501,0.5003201525411177,0.004311085664095426,0.24132370419821803,0.006041797288577925,0.4241765000111294,0.0042576521696122485,0.3945254135843268,0.004890911624987603,0.8099620234966278,0.004908659039338147,0.8187560260295867,0.004415803633977282
